Metric,Mean,Std.
Micro - Precision,0.6451612903225806,
Micro - Recall,0.31496062992125984,
Micro - F1,0.4232804232804233,
Micro - FPavg,1.2222222222222223,
Micro - FPcmb,0.1732283464566929,
Macro - Precision,0.668639053254438,0.3298493201676655
Macro - Recall,0.31490665571125337,0.33549231229053117
Macro - F1,0.4719775150889702,0.2510067311514512
Macro - FPavg,1.2222222222222223,2.045239970259654
Macro - FPcmb,0.42037617554858936,0.9789158542425639
