Metric,Mean,Std.
Micro - Precision,0.6753246753246753,
Micro - Recall,0.7027027027027027,
Micro - F1,0.6887417218543046,
Micro - FPavg,1.25,
Micro - FPcmb,0.33783783783783783,
Macro - Precision,0.7331932773109243,0.29613229643869793
Macro - Recall,0.7037212787212787,0.39296561677606456
Macro - F1,0.798568154515735,0.17958112271772533
Macro - FPavg,1.25,1.9159991209755154
Macro - FPcmb,0.4685939060939061,0.7992139926212316
