Metric,Mean,Std.
Micro - Precision,1.0,
Micro - Recall,0.4166666666666667,
Micro - F1,0.5882352941176471,
Micro - FPavg,0.0,
Micro - FPcmb,0.0,
Micro - TP,5.0,
Micro - FP,0.0,
Micro - FN,7.0,
Micro - n_true_cmb,12.0,
Micro - n_pred_cmb,5.0,
Macro - Precision,1.0,0.0
Macro - Recall,0.47619047619047616,0.4130797993547017
Macro - F1,0.7666666666666666,0.22360679774997896
Macro - FPavg,0.0,0.0
Macro - FPcmb,0.0,0.0
