seriesUID,CM,shape_Elongation,shape_Flatness,shape_LeastAxisLength,shape_MajorAxisLength,shape_Maximum2DDiameterColumn,shape_Maximum2DDiameterRow,shape_Maximum2DDiameterSlice,shape_Maximum3DDiameter,shape_MeshVolume,shape_MinorAxisLength,shape_Sphericity,shape_SurfaceArea,shape_SurfaceVolumeRatio,shape_VoxelVolume,firstorder_10Percentile,firstorder_90Percentile,firstorder_Energy,firstorder_Entropy,firstorder_InterquartileRange,firstorder_Kurtosis,firstorder_Maximum,firstorder_MeanAbsoluteDeviation,firstorder_Mean,firstorder_Median,firstorder_Minimum,firstorder_Range,firstorder_RobustMeanAbsoluteDeviation,firstorder_RootMeanSquared,firstorder_Skewness,firstorder_TotalEnergy,firstorder_Uniformity,firstorder_Variance,glcm_Autocorrelation,glcm_ClusterProminence,glcm_ClusterShade,glcm_ClusterTendency,glcm_Contrast,glcm_Correlation,glcm_DifferenceAverage,glcm_DifferenceEntropy,glcm_DifferenceVariance,glcm_Id,glcm_Idm,glcm_Idmn,glcm_Idn,glcm_Imc1,glcm_Imc2,glcm_InverseVariance,glcm_JointAverage,glcm_JointEnergy,glcm_JointEntropy,glcm_MCC,glcm_MaximumProbability,glcm_SumAverage,glcm_SumEntropy,glcm_SumSquares,gldm_DependenceEntropy,gldm_DependenceNonUniformity,gldm_DependenceNonUniformityNormalized,gldm_DependenceVariance,gldm_GrayLevelNonUniformity,gldm_GrayLevelVariance,gldm_HighGrayLevelEmphasis,gldm_LargeDependenceEmphasis,gldm_LargeDependenceHighGrayLevelEmphasis,gldm_LargeDependenceLowGrayLevelEmphasis,gldm_LowGrayLevelEmphasis,gldm_SmallDependenceEmphasis,gldm_SmallDependenceHighGrayLevelEmphasis,gldm_SmallDependenceLowGrayLevelEmphasis,glrlm_GrayLevelNonUniformity,glrlm_GrayLevelNonUniformityNormalized,glrlm_GrayLevelVariance,glrlm_HighGrayLevelRunEmphasis,glrlm_LongRunEmphasis,glrlm_LongRunHighGrayLevelEmphasis,glrlm_LongRunLowGrayLevelEmphasis,glrlm_LowGrayLevelRunEmphasis,glrlm_RunEntropy,glrlm_RunLengthNonUniformity,glrlm_RunLengthNonUniformityNormalized,glrlm_RunPercentage,glrlm_RunVariance,glrlm_ShortRunEmphasis,glrlm_ShortRunHighGrayLevelEmphasis,glrlm_ShortRunLowGrayLevelEmphasis,glszm_GrayLevelNonUniformity,glszm_GrayLevelNonUniformityNormalized,glszm_GrayLevelVariance,glszm_HighGrayLevelZoneEmphasis,glszm_LargeAreaEmphasis,glszm_LargeAreaHighGrayLevelEmphasis,glszm_LargeAreaLowGrayLevelEmphasis,glszm_LowGrayLevelZoneEmphasis,glszm_SizeZoneNonUniformity,glszm_SizeZoneNonUniformityNormalized,glszm_SmallAreaEmphasis,glszm_SmallAreaHighGrayLevelEmphasis,glszm_SmallAreaLowGrayLevelEmphasis,glszm_ZoneEntropy,glszm_ZonePercentage,glszm_ZoneVariance,ngtdm_Busyness,ngtdm_Coarseness,ngtdm_Complexity,ngtdm_Contrast,ngtdm_Strength,count_dict,com_label
DOU-03-CMB-4,"(44, 235, 152)",0.782427871511738,0.7461417275128381,4.213289381072657,5.646768201956864,6.324555320336759,5.385164807134504,6.324555320336759,6.6332495807108,67.04166666666667,4.418188825177273,0.8559649043216091,93.23766048257784,1.3907419835810242,73.0,1.5072376251220705,2.51886887550354,300.69438039140744,-3.203426503814917e-16,0.3775566816329956,2.525456534786614,2.7290101051330566,0.2718276833476795,2.0007555158170933,1.9865988492965696,1.3277604579925537,1.401249647140503,0.1803420983523213,2.029556873125796,0.0883275449601468,300.69438039140744,1.0,0.1160784671796326,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,4.091418664606705,4.917808219178082,0.0673672358791518,25.984612497654343,73.0,0.0,1.0,280.67123287671234,280.67123287671234,280.67123287671234,1.0,0.0053711806821321,0.0053711806821321,0.0053711806821321,31.0,1.0,0.0,1.0,7.373032642388155,7.373032642388155,7.373032642388155,1.0,1.7999807852468044,9.826369971109155,0.3133295743083711,0.4246575342465754,1.107775098562763,0.3565263386447575,0.3565263386447575,0.3565263386447575,1.0,1.0,0.0,1.0,5329.0,5329.0,5329.0,1.0,1.0,1.0,0.0001876524676299,0.0001876524676299,0.0001876524676299,-3.203426503814917e-16,0.0136986301369863,0.0,0.0,1000000.0,0.0,0.0,0.0,"{0.0: 30235727, 3.0: 73}",3.0
DOU-03-CMB-4,"(97, 85, 230)",0.7225611036638634,0.7095180308881942,3.42087041227054,4.821400251080582,6.082762530298219,4.47213595499958,6.082762530298219,6.164414002968976,34.375,3.483756286626013,0.8476777394054945,60.31358599851334,1.754577047229479,39.0,1.6944241523742676,2.4333334445953367,167.53155369212942,-3.203426503814917e-16,0.4398703575134277,1.971357272132248,2.6139869689941406,0.2461230148225141,2.0524871410467687,2.048645257949829,1.4928297996520996,1.121157169342041,0.1929642992883021,2.072602437492717,-0.0225474333310919,167.53155369212942,1.0,0.0829773997384167,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,3.0928438854179645,5.205128205128205,0.1334648257725181,18.698224852071007,39.0,0.0,1.0,204.07692307692307,204.07692307692307,204.07692307692307,1.0,0.0078713672826891,0.0078713672826891,0.0078713672826891,20.07692307692308,1.0,0.0,1.0,4.903882727516123,4.903882727516123,4.903882727516123,1.0,1.4327925663977592,8.217140713416793,0.4014562824927704,0.514792899408284,0.7270224461590254,0.4476833639020676,0.4476833639020676,0.4476833639020676,1.0,1.0,0.0,1.0,1521.0,1521.0,1521.0,1.0,1.0,1.0,0.0006574621959237,0.0006574621959237,0.0006574621959237,-3.203426503814917e-16,0.0256410256410256,0.0,0.0,1000000.0,0.0,0.0,0.0,"{0.0: 30235761, 3.0: 39}",3.0
DOU-03-CMB-4,"(106, 40, 145)",0.8277748636108982,0.7499977780969069,4.890458024192942,6.520630016534592,7.615773105863909,7.071067811865476,7.615773105863909,7.874007874011811,114.29166666666669,5.397613622594051,0.8513678574822867,133.77550074007408,1.1704746692532912,121.0,0.5134071111679077,2.1174521446228027,233.79741527881757,-3.203426503814917e-16,0.8885075449943542,2.2762420042259897,2.520436286926269,0.4795203573406902,1.261302759085805,1.2278882265090942,0.1931747645139694,2.3272615224123,0.3544048538293148,1.3900395834747266,0.2630034728841939,233.79741527881757,1.0,0.3413253935491269,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,4.044002790205217,8.487603305785123,0.0701454818659927,30.49409193361109,121.0,0.0,1.0,338.91735537190084,338.91735537190084,338.91735537190084,1.0,0.0045265850996007,0.0045265850996007,0.0045265850996007,43.92307692307692,1.0,0.0,1.0,10.089727599430775,10.089727599430775,10.089727599430775,1.0,2.000036808423338,12.241468656114137,0.2754967922211922,0.3630006357279084,1.5302154273153854,0.2916182749758428,0.2916182749758428,0.2916182749758428,1.0,1.0,0.0,1.0,14641.0,14641.0,14641.0,1.0,1.0,1.0,6.830134553650706e-05,6.830134553650706e-05,6.830134553650706e-05,-3.203426503814917e-16,0.0082644628099173,0.0,0.0,1000000.0,0.0,0.0,0.0,"{0.0: 30235679, 3.0: 32, 24.0: 89}",24.0
DOU-03-CMB-4,"(191, 94, 164)",0.880643167727166,0.8749288405922249,5.50156258477993,6.288011469659651,7.211102550927978,6.708203932499369,7.211102550927978,7.810249675906654,125.58333333333331,5.537494339345828,0.8441420344788448,143.66686068473538,1.1439962363748006,133.0,0.958199417591095,2.369753885269165,374.0913762038408,-3.203426503814917e-16,0.8535993099212646,2.3137280221182217,2.8096940517425537,0.4450692484071374,1.5884681756335093,1.5062928199768066,0.4948751330375671,2.3148189187049866,0.3262943368055382,1.6771157128578196,0.3967271217029123,374.0913762038408,1.0,0.2894859693141428,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,3.4531799519937256,15.210526315789474,0.114364859517214,34.62275990728701,133.0,0.0,1.0,342.8496240601504,342.8496240601504,342.8496240601504,1.0,0.0049181826406079,0.0049181826406079,0.0049181826406079,48.30769230769231,1.0,0.0,1.0,10.783641281983948,10.783641281983948,10.783641281983948,1.0,1.8640503883179207,14.201233779586715,0.3061745124488151,0.3632157316367843,1.6032488985072852,0.3265656914638911,0.3265656914638911,0.3265656914638911,1.0,1.0,0.0,1.0,17689.0,17689.0,17689.0,1.0,1.0,1.0,5.653230821414439e-05,5.653230821414439e-05,5.653230821414439e-05,-3.203426503814917e-16,0.0075187969924812,0.0,0.0,1000000.0,0.0,0.0,0.0,"{0.0: 30235667, 41.0: 133}",41.0
CRB-1.2.826.1.3680043.9.5282.150415.178.178232327158-CMB-1,"(181, 292, 177)",0.5689496963380889,0.5623317393491283,7.756811622284921,13.79401353240892,14.317821063276352,9.055385138137416,14.7648230602334,14.89966442575134,555.625,7.848099810547545,0.8003652781921805,408.366778190916,0.7349683297024361,569.0,69.90635986328125,143.10097045898436,6963539.330511173,2.151757032807105,44.934181213378906,2.015680689186173,164.39183044433594,23.4143656433796,107.18694469673144,107.95520782470705,44.295372009277344,120.0964584350586,18.228293102362525,110.6264263400242,-0.1258744224696167,6963539.330511173,0.2429539073575878,749.1650913446409,13.429912469294504,32.47907492687954,0.1077872003762868,3.868679531536364,0.8000982685365418,0.6560677090343539,0.6266278884056321,1.2865416162109484,0.3891077861617302,0.714661303261273,0.7040330938102748,0.979149849720128,0.9135348211797364,-0.2337576773833538,0.7660662557005846,0.4836858632807504,3.558099766532784,0.0924451549414152,3.719239591473342,0.6822175046289748,0.1598343388958754,7.1161995330655685,2.920720973235269,1.1671944500182263,5.765592935610518,39.3585237258348,0.069171394948743,23.227244788594053,138.2407732864675,1.2610536784850557,15.551845342706503,126.23725834797892,1412.451669595782,16.801259519625074,0.0995752782659636,0.0318557547079448,0.7665211772164605,0.002321594872287,93.42557296587208,0.2525941085420746,1.2126004058130246,16.947597734466772,3.71461945316976,53.90923176124831,0.3942930789367163,0.0904257273349756,3.397360990020369,189.16547034096237,0.4966423114797245,0.6481005813167501,0.9128274960453276,0.7143027249668242,13.152855033666714,0.0576887267374514,4.285714285714286,0.3061224489795918,2.8010204081632653,24.357142857142858,5371.5,82504.78571428571,469.85515873015873,0.1292261904761905,3.2857142857142856,0.2346938775510204,0.4554174070881715,14.180284236601269,0.0263305212688562,2.978094888169257,0.0246045694200351,3719.658163265306,2.801830842069479,0.0180773986448314,6.060250306476953,0.0356707132432656,0.211558990814697,"{0.0: 31738363, 41.0: 501, 42.0: 68}",41.0
CRB-1.2.826.1.3680043.9.5282.150415.25794.2579422232752-CMB-2,"(110, 79, 230)",0.3272174597055779,0.2969113093821104,4.107173327419032,13.83299725418441,12.36931687685298,5.0990195135927845,12.649110640673518,12.68857754044952,170.0,4.526398221628457,0.7800753414235637,190.24511858779948,1.1190889328694087,179.0,74.28576965332032,101.80065155029295,1393550.0331926474,1.0787925395604203,15.341777801513672,2.631122501874426,115.82672882080078,8.827825441316127,87.57096349194063,87.10599517822266,63.73826217651367,52.08846664428711,6.360969622926004,88.23375610365933,0.2172797300009552,1393550.0331926474,0.5851565182110422,116.5220692532424,3.684996365755699,1.9906737107780788,0.1634155705078132,0.7315475530813794,0.3585823512573859,0.3455027465204796,0.3585823512573859,0.9108924548975672,0.2210120546528985,0.820708824371307,0.820708824371307,0.9641417648742614,0.9103544121856534,-0.150975734916174,0.5051171754122954,0.3585823512573859,1.8949953921431424,0.3419441917877595,2.0615135541003458,0.4846623499096066,0.5364028515594822,3.789990784286284,1.7029312028429606,0.2725324760846913,4.483694976479988,15.614525139664805,0.0872319840204737,15.676289753753004,104.74301675977654,0.256858400174776,4.212290502793296,157.9385474860335,634.5027932960894,47.06564245810056,0.3334885164494103,0.0110456099285816,0.0540712192223986,0.004130176424777,53.27721633309815,0.5078263241301154,0.3266261325033707,4.360918302922138,6.053379271678162,24.353332894431848,1.9463563464323508,0.3470674872827554,2.656483053336159,43.41230418991914,0.3941633129738469,0.5797163730124625,1.4544733591572918,0.5934753707175503,2.687841725303385,0.2139057082683213,1.0,0.3333333333333333,0.6666666666666666,4.666666666666667,6249.666666666667,25229.33333333333,1684.0092592592591,0.4537037037037037,1.0,0.3333333333333333,0.0012862530406015,0.0068524272220939,0.0006599375331837,1.5849625007211552,0.0167597765363128,2689.555555555556,4.631576419020139,0.03992535988665,0.8974251199117589,0.0266044426890728,0.0996377617388157,"{0.0: 26619645, 2.0: 82, 3.0: 88, 24.0: 9}",3.0
CRB-1.2.826.1.3680043.9.5282.150415.25794.2579422232752-CMB-2,"(195, 220, 162)",0.2794773119593751,0.2749472164101539,3.816479692252966,13.88077225179,12.36931687685298,4.47213595499958,12.36931687685298,12.529964086141668,136.625,3.879360916850552,0.766722678061857,167.31412202655946,1.2246230340461808,145.0,103.21621704101562,130.56462707519532,2025942.700744552,1.148091058648396,16.558998107910156,2.217438584216926,138.17129516601562,8.84918138138888,117.73457346949084,118.89462280273438,92.47281646728516,45.69847869873047,6.663906483064301,118.20329363357224,-0.271033307360587,2025942.700744552,0.5161950059453032,110.58883578155977,4.737186361338488,1.67877770247666,0.1690375715090423,0.7640946200150681,0.3968685257294341,0.3136375298233584,0.3773880062489146,0.9694828786265084,0.2448657639754859,0.814552750122296,0.8132540488235948,0.9612122483261576,0.9066270244117972,-0.1285248677044572,0.4409422753578317,0.36034255170346,2.155133330494521,0.311714415857185,2.1598723483965063,0.3712633669825335,0.5059589543906798,4.310266660989042,1.7401192811320347,0.2902407864361255,4.506830235240413,11.344827586206897,0.0782401902497027,20.40732461355529,74.84827586206896,0.289845422116528,5.282758620689656,146.93103448275863,674.1517241379311,35.32509578544061,0.2511494252873563,0.0166643803560052,0.0993849501856525,0.0056197073807439,39.89902237537534,0.4525106603891343,0.3581969710562063,5.563280806755175,5.528042922006585,28.36231562559654,1.3255260434117488,0.2588636997326934,2.5819080069127573,38.36976417579673,0.4175259910751914,0.6058355437665782,1.4370995104414346,0.6253006177583037,3.70054319512992,0.1677031216031549,1.0,0.3333333333333333,0.6666666666666666,4.666666666666667,3617.6666666666665,17346.666666666668,838.75,0.4537037037037037,1.0,0.3333333333333333,0.0054342322493786,0.0070567513709084,0.005238562996417,1.5849625007211552,0.0206896551724137,1281.5555555555557,3.379630609211355,0.0589341993864537,0.9726982890931,0.0293944915129019,0.1375706871467665,"{0.0: 26619679, 42.0: 145}",42.0
CRB-42a2a5865709f9ddc47da60a1556f09552586685-CMB-6,"(88, 191, 171)",0.8936656288688202,0.5429490596567196,5.101038539068955,9.39505916502387,10.295630140987,9.848857801796104,9.486832980505138,10.488088481701515,259.2916666666667,8.39604145697083,0.803054295849242,244.86774831104012,0.9443718398626004,268.0,524.4652160644531,974.7557861328124,163001010.88477343,4.532138341850411,260.34495544433594,1.966791050576615,1059.4388427734375,138.35305612096278,762.921263737465,784.2566223144531,443.4835510253906,615.9552917480469,107.34580853845638,779.8799440824148,-0.126593692263654,163001010.88477343,0.0469480953441746,26163.87251921973,195.646947571944,40969.67529123242,73.28546170480945,142.02004931923975,21.264009902069137,0.7391242991671992,3.733917215689004,3.097412153181455,6.186275716575006,0.3285448117571444,0.2356647153334704,0.970714323810175,0.8814552132689731,-0.3716588967187834,0.9805584705844262,0.2223053293574637,12.858622502881872,0.0075051581414554,7.329284014460308,0.8179642823866414,0.0215433233313785,25.717245005763747,5.283056228123053,40.82101480532722,6.292518508499242,56.44776119402985,0.2106259746045889,2.235687235464469,12.582089552238806,42.09679215860994,238.51492537313436,10.447761194029852,2500.291044776119,0.2664394683216737,0.0242367146297289,0.2889472657498599,69.72149260312194,0.0048788970294743,11.713664640727709,0.0471162453796871,41.09693033500574,238.08021756853577,1.2807027590728808,309.3835822442944,0.0311059671180087,0.024060221449047,4.787070161305241,218.8330837814449,0.8731600076101157,0.9282433983926522,0.0965731726317912,0.9453940495804284,225.5752006265917,0.0225259325194681,5.294117647058823,0.0519031141868512,32.36726259131103,242.04901960784315,13.470588235294118,2786.313725490196,0.3656088713862195,0.0216556986957198,28.11764705882353,0.2756632064590542,0.5273951559790584,129.35139301553957,0.0065475582611059,5.714105675678786,0.3805970149253731,6.567089580930412,0.0789356403324513,0.0450431309565243,451.43937003527225,0.2400181646166456,10.325701960332989,"{0.0: 33813602, 3.0: 228, 24.0: 40}",3.0
CRB-42a2a5865709f9ddc47da60a1556f09552586685-CMB-6,"(159, 84, 154)",0.9355467065709216,0.6132125215440024,5.496303966298758,8.963130681773526,9.486832980505138,9.486832980505138,9.848857801796104,10.63014581273465,279.625,8.385427389898002,0.8469513869262406,244.16100600878315,0.873173021041692,288.0,724.3702819824218,1146.8337158203126,250125117.9071868,4.3710453430196985,259.646240234375,1.8079882221295476,1194.0703125,132.31543964515498,919.2665648990208,901.1461486816406,671.6329345703125,522.4373779296875,106.0382717889739,931.9281049165152,0.2008262891614397,250125117.9071868,0.0501543209876543,23438.97539204205,140.2322082264276,33106.00508762195,525.8251399775143,131.04899629314244,14.98046003107489,0.7918954511434746,3.0585012577286026,2.763244885800939,3.901565362462904,0.369179029251124,0.2807378309696344,0.971369647443362,0.8854459660037468,-0.3674434322125197,0.976778511811879,0.275708027603592,10.543507095710416,0.0093144484140401,7.089547462485983,0.8521103666944849,0.0258879761020469,21.087014191420835,5.143733674590076,36.50736408105435,6.246178739071526,53.63194444444444,0.1862220293209876,3.296875,14.444444444444445,37.55631510416666,164.82291666666666,13.59027777777778,2374.4826388888887,0.9754916689098164,0.0384901397836328,0.2547664178196999,39.61981623423546,0.0056419058849022,13.257053519828863,0.0503595485971268,35.78604945784013,163.60971861725054,1.3508819964040162,229.73417439559077,0.0570751019492481,0.0364582533184908,4.675568823117522,227.81732568961635,0.8551317597140707,0.9150641025641026,0.1275138706490405,0.9361575952097948,153.1103579435583,0.0327914413859981,5.6875,0.0592447916666666,23.73166232638889,159.11458333333334,19.58333333333333,3344.34375,1.1024498684163728,0.0275207319595599,24.166666666666668,0.2517361111111111,0.5041378653264793,78.02435553345289,0.0086330602722014,5.589902214936445,0.3333333333333333,10.583333333333332,0.138389957031575,0.0455996290009877,266.4988663083359,0.2494289471828029,7.752935839457352,"{0.0: 33813582, 24.0: 140, 42.0: 148}",24.0
CRB-42a2a5865709f9ddc47da60a1556f09552586685-CMB-6,"(191, 186, 162)",0.9801524514924892,0.6359650498821683,4.973237878575573,7.81998614467417,9.486832980505138,9.055385138137416,9.486832980505138,9.539392014169456,186.54166666666663,7.664778590339686,0.7826413229340318,201.73066413738383,1.0814241544108134,195.0,470.3077453613281,785.9754150390625,82897731.51401567,4.0848052614248935,194.11642456054688,1.925058717575837,871.4793090820312,104.8160964771198,640.8316492325221,658.8861083984375,412.6410217285156,458.8382873535156,82.26152914597019,652.0096409308278,-0.1260589957482271,82897731.51401567,0.0648257725180802,14451.369208672955,94.35041275012183,9946.52663695478,10.01823336245524,70.46367452311671,16.721973274216573,0.6189620725531071,3.326838212558189,2.9053762105677103,4.880736769631623,0.3436213830636252,0.2512271894353639,0.9581392083235608,0.8603669847384439,-0.3091294740957998,0.9519214203927768,0.2530219328259195,8.991583793548116,0.0109199414448392,6.805448065204411,0.6950817271557097,0.0283719974127589,17.983167587096236,4.798599602089009,21.79641194933332,5.7849845593827,43.6051282051282,0.2236160420775805,2.3901117685733078,12.64102564102564,23.14224852071006,125.3076923076923,10.087179487179489,865.6461538461539,1.0245726231637688,0.0478888667885274,0.3055674893889179,48.83612323390895,0.0062887291490301,11.789702558976035,0.0648168912723597,22.721513603874453,127.37836083276576,1.253540322696862,153.93616941338155,0.06476018703343,0.0452570367358494,4.353210182263363,159.65158369404298,0.8730908942899627,0.9317554240631164,0.0833977385785937,0.9460771853016982,122.42332699423856,0.0405619749809785,5.051948051948052,0.0656097149603643,20.95125653567212,153.35064935064935,11.805194805194803,1170.246753246753,0.7941516419644453,0.0304490136286353,22.142857142857142,0.287569573283859,0.5419430183038436,95.25299779094571,0.007482970463813,5.433812962936216,0.3948717948717948,5.3918030021926135,0.1474374730398647,0.0448823999414292,238.53460383302243,0.2476905057414073,5.659574265057088,"{0.0: 33813675, 41.0: 29, 43.0: 10, 49.0: 128, 50.0: 28}",49.0
