Metric,Mean,Std.
Micro - Precision,0.6,
Micro - Recall,0.6,
Micro - F1,0.6,
Micro - FPavg,0.5,
Micro - FPcmb,0.4,
Macro - Precision,0.5833333333333333,0.11785113019775789
Macro - Recall,0.5,0.5773502691896257
Macro - F1,0.7333333333333334,0.0942809041582064
Macro - FPavg,0.5,0.5773502691896257
Macro - FPcmb,0.375,0.47871355387816905
