Metric,Mean,Std.
Micro - Precision,0.5,
Micro - Recall,0.2553191489361702,
Micro - F1,0.3380281690140845,
Micro - FPavg,1.0909090909090908,
Micro - FPcmb,0.2553191489361702,
Macro - Precision,0.5238095238095238,0.4214016671530442
Macro - Recall,0.2924242424242424,0.3966080934600046
Macro - F1,0.6357142857142857,0.2374395734084952
Macro - FPavg,1.0909090909090908,2.0714509627092528
Macro - FPcmb,0.3530303030303031,0.6339829204594896
